"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YPL068C",513.259960333663,-0.540643041517719,0.179733903558574,-3.00801924853053,0.00262956482275311,0.0130971110778982
"YDR214W",6748.82480444713,0.39589652258152,0.131657026410324,3.00702919833282,0.00263814421987286,0.0131304637010517
"YNL142W",440.055623396122,-0.467446112356194,0.155472373143354,-3.00661849372547,0.00264171073199832,0.0131388366149959
"YGR156W",1034.05125558649,0.392975844940873,0.130769968839604,3.00509244154427,0.00265500144189172,0.013195527479908
"YMR042W",855.411776054929,-0.393266169681942,0.130879850036689,-3.00478774671349,0.00265766240177123,0.0131993446777427
"YNL207W",3978.00801454696,0.293005316164671,0.0975661914466709,3.00314393562062,0.00267206022204563,0.0132614063546791
"YER171W",4272.48154923317,0.261024151388672,0.0869327882112181,3.00259725656641,0.00267686425003652,0.0132757997265325
"YHR065C",5486.62212501205,0.256424575650972,0.0854272226104974,3.00167286041981,0.00268500548747383,0.0133067116305295
"Q0160",1742.91800011721,0.698020614444387,0.2326353622933,3.00049230505353,0.00269543564147619,0.0133489152897823
"YPL140C",1501.57637521851,0.296143491842577,0.0987319712933495,2.99946904698869,0.00270450601971148,0.0133843296490051
"YLR264C-A",8.75685328564853,2.72039876523222,0.907197884643383,2.99868287975738,0.00271149370998364,0.0133904005946997
"YLR312W-A",2410.47828989058,-0.366127930381389,0.122084150523569,-2.99898003804111,0.00270885054103663,0.0133904005946997
"snR86",262657.025094362,-0.608263268601324,0.202829018312949,-2.9988966749463,0.00270959180293265,0.0133904005946997
"YPL200W",12.0147697740257,1.988356166967,0.663250182967715,2.99789765314514,0.0027184895028257,0.0134154474898822
"YGR095C",3496.77086185471,0.347610634855227,0.115960132804467,2.99767365255929,0.00272048820472816,0.0134158163023829
"YNR003W-A",5.89854576093901,3.46094803980028,1.15470764252155,2.99725048345794,0.0027242677025457,0.0134249602048418
"YDR116C",3074.3235010684,-0.415188062001955,0.138768841399886,-2.99194010567199,0.00277210644285707,0.0136318041086335
"YMR286W",1795.79783985303,-0.395988457019825,0.132346489949998,-2.99205862708889,0.00277103041943917,0.0136318041086335
"YKL121W",2550.36458060149,-0.299374282557034,0.100059231913724,-2.99197062411163,0.00277182933784116,0.0136318041086335
"YAR047C",24.8549185871978,-1.48184363784634,0.495409944625343,-2.99114633027199,0.00277932275467071,0.0136576586105137
"YHR042W",9227.77012385254,-0.461727719619325,0.154514310560791,-2.98825214275325,0.00280577974363117,0.0137779592622114
"YJL060W",4541.99511567311,0.220230156865702,0.0737482947497906,2.98624066648439,0.00282430275164517,0.0138591576968485
"YLR151C",619.535728268957,-0.475521434878915,0.159272359534404,-2.98558667849833,0.00283034911830765,0.0138790607608715
"YPL152W",1763.6391058975,0.334909991410424,0.112222183087437,2.98434749883168,0.00284183822995715,0.0139256064493965
"YOR045W",2138.8303862975,-0.523115410889945,0.175417342128135,-2.98211912541596,0.00286260589003601,0.0140076848219096
"YER187W",188.966374942493,0.552790068696245,0.185365870844537,2.98215667305801,0.00286225481454197,0.0140076848219096
"YAL008W",1185.74027141345,-0.339314603544502,0.113815763812884,-2.98126192872845,0.00287063149530094,0.0140371061828426
"YER050C",2924.32649154467,-0.329252253046639,0.110501211820341,-2.97962572195094,0.00288600772406314,0.0141024049473667
"YPL119C",807.62880970207,-0.529919804475597,0.17795712032084,-2.97779489531073,0.00290330199099429,0.0141670572310729
"YNL067W-B",7.74119622551908,2.5695537453986,0.862883018254994,2.97787033820065,0.00290258748147049,0.0141670572310729
"YPR006C",1136.0651719765,-0.461905307033393,0.155201734334838,-2.97616073050357,0.00291881840147349,0.0142328116877445
"YML012W",10528.3684674826,-0.284986348907769,0.0957759077219521,-2.97555361975911,0.00292460217902365,0.0142510489128804
"YNL277W-A",16.6918641532324,1.59171432767872,0.535160255131852,2.97427604612858,0.00293680745122979,0.0143005295792076
"tT(UGU)G2",43.697883361156,0.987545085236027,0.332101343849186,2.97362568241967,0.00294303852499928,0.0143208706453733
"tY(GUA)J1",33.7114528899347,2.01745382127414,0.678605137177152,2.97294215847864,0.00294960030460057,0.0143427914393164
"snR82",32855.3975032276,0.44243415103246,0.148865407830051,2.97204137268449,0.0029582681716984,0.0143749156524411
"YML008C",17881.4436724509,-0.270465877004891,0.0911880063248936,-2.96602467698711,0.00301676282679647,0.0146489465120138
"YNL063W",1125.65341476385,0.356808378337382,0.120396893186166,2.96360121008821,0.00304062052772835,0.0147545211829157
"YOR180C",645.908939481968,0.48851998132686,0.165359643020145,2.9542878322938,0.00313391561527087,0.0151966575697384
"YML100W",17445.7727932892,0.478326798683813,0.162079252277603,2.95119080303106,0.00316551304001226,0.0153392094704694
"YOR232W",13550.5827776886,-0.300372735086285,0.101808003041189,-2.95038431276135,0.00317378876958248,0.0153686313127074
"YGR257C",5218.98757971531,-0.367210275025306,0.124475669180284,-2.95005664515414,0.0031771567320299,0.0153742636311204
"YOR343C",128.486129494002,0.719373874316973,0.244090910486694,2.94715552038628,0.00320711862145965,0.0154918288741351
"YLR248W",13425.6819853985,-0.268977333339205,0.0912611689267432,-2.94733605215069,0.00320524666047207,0.0154918288741351
"YJL117W",11248.7466850157,0.286887168669704,0.0973469289923436,2.94705926154351,0.00320811715104705,0.0154918288741351
"YOL122C",1856.96310518682,-0.274072941162783,0.0930302359973061,-2.94606305385186,0.00321846784326665,0.0155310562429746
"YAL060W",6271.16363826568,-0.426798580109094,0.14490636429069,-2.94534047692282,0.00322599451738107,0.0155566111823639
"YOR331C",44.7221768201459,1.36956835634962,0.465131642420413,2.9444747066073,0.00323503387555818,0.0155679028393838
"YMR165C",4142.52165823192,0.342069354916725,0.116169635969327,2.94456767521457,0.00323406210153866,0.0155679028393838
"YJR114W",18.3781082786689,1.84276854230348,0.625780582325444,2.94475187366093,0.00323213751385623,0.0155679028393838
"YKL181W",17666.4970552727,0.228659232202389,0.0776728834320755,2.94387464580674,0.00324131254122666,0.015587360241361
"YOR098C",6737.00404020072,-0.398801699905291,0.13553777604772,-2.94236567497522,0.00325715057683286,0.0156527298223677
"YPL233W",1317.28817703942,-0.322459924357891,0.109634015450441,-2.94123975148622,0.00326901407502059,0.0156989222762525
"YIR022W",1383.76197007432,-0.346631156492571,0.117867369399071,-2.94085766281047,0.00327304895946145,0.0157074813450273
"tP(UGG)L",8.68481184872231,2.36020447741833,0.802684190854451,2.94038988721817,0.00327799488097977,0.0157203977338872
"YOL034W",2190.58440984478,-0.317886078380595,0.108258738885214,-2.93635489988155,0.00332094142185817,0.0159154120512832
"YPR053C",301.082535876449,0.461945742897701,0.157333670450448,2.93608953236231,0.00332378375131925,0.0159180934738662
"YDR115W",2362.11617992067,-0.32140000296251,0.109510814642086,-2.93486998533379,0.00333687472803786,0.0159588665834074
"YHR129C",813.166870201897,-0.358071352589414,0.122000879572835,-2.93498992665578,0.00333558516379073,0.0159588665834074
"YAL001C",5002.89712859745,-0.295754695166599,0.100795128595824,-2.93421615991522,0.00334391240143451,0.015981563519673
"YNL097C-B",94.4409156605737,-0.863201600008925,0.294324706299078,-2.93282073008096,0.00335897781768602,0.016042570084058
"YLR232W",5.38351968806983,3.95185930278339,1.34776775810906,2.93215153649907,0.00336622450691519,0.0160661762400545
"YDL127W",1103.8721626783,-0.321440525888052,0.109699894693938,-2.93018080632502,0.00338764829105885,0.0161573676700091
"YMR046W-A",29.1400672284638,1.5531492490381,0.530273416945666,2.92895928667163,0.00340098966154378,0.0162099117634619
"YFL060C",107.951742680549,-0.729268593375189,0.249031415658663,-2.92842006076361,0.00340689426175624,0.0162269629011108
"YOR009W",1316.09033631773,-1.67569582296193,0.572603129788926,-2.92645243413117,0.00342851929775236,0.0163188157428172
"YHR201C",1987.91348780405,-0.342172209809227,0.117057003721504,-2.92312462245579,0.00346537787593211,0.0164830013157398
"tV(AAC)K2",18.4668844738888,1.68472338491932,0.57672789429748,2.92117548254104,0.00348713351216257,0.0165751751740352
"YLR100W",8728.70851846774,-0.3004084678984,0.102856181950881,-2.92066516762076,0.00349284996787265,0.0165910373473951
"YOL077C",12874.262905972,0.243050138069872,0.0832766769977866,2.91858593344608,0.00351622943688765,0.0166907201248588
"YDL059C",664.420167656059,0.41673687732234,0.142827460396155,2.91776438624935,0.00352550631532245,0.0167233711134309
"YJL048C",2310.65637230997,0.307570777963128,0.105554347914338,2.9138617597518,0.00356987950877948,0.0169223452173483
"YBR068C",25178.4125597446,0.259680287656598,0.0891869078981092,2.91164133589279,0.00359535209386782,0.0170315150479214
"YDL205C",5069.55001809665,0.313403238869505,0.107661150914506,2.91101512669486,0.00360256575950036,0.0170541011819389
"tL(CAA)M",17.3458328969023,1.85531463143248,0.637429889638817,2.91061756216633,0.00360715236431203,0.0170642289256091
"YDR322W",3652.97549589028,-0.292121752294967,0.100388473673378,-2.90991327595445,0.00361529058218515,0.0170911330370014
"YCL047C",1491.45111669344,-0.296713194555912,0.101995507013341,-2.90908102958988,0.00362492893794799,0.0171250877264982
"YHR213W-B",8.23480109713239,2.87468033204846,0.988457626999778,2.90824842009045,0.00363459487794859,0.0171591266648176
"YMR314W",8981.23143446406,-0.250431430657492,0.0863337543843122,-2.90073601505506,0.00372287363928011,0.0175640039828824
"YBL113W-A",10.461918792551,2.16610580439249,0.747625695072816,2.89731321257159,0.0037637378787555,0.0177447898773239
"YOR128C",7246.69750705358,-0.540438164808948,0.186671401500204,-2.8951310188152,0.00379000307698368,0.0178565482809508
"YOR130C",972.86211440409,-0.381051940944057,0.131652654044646,-2.8943734078831,0.00379916067214441,0.0178876079452147
"YAL037C-B",72.4034972452147,-1.36069606030729,0.470166757384567,-2.89407117567508,0.00380281950044963,0.0178927532905771
"YNL208W",11721.6113576987,-0.25424020694209,0.0879971034780029,-2.88918835840595,0.00386237640574759,0.0181607219671463
"YMR105W-A",83.5113476130351,0.883049491452085,0.305734118421402,2.88829227176718,0.00387339777108593,0.0181880152577658
"YBR157C",2389.57437675463,0.31032051725244,0.10743921196674,2.88833575350968,0.00387286231110954,0.0181880152577658
"YBL032W",9663.49063054524,-0.262830429558289,0.0910707886102077,-2.88600146731165,0.00390170338208967,0.0183085987101691
"YDR399W",21044.4202320899,0.270963454265033,0.0939318695673779,2.88468073203493,0.00391810789439152,0.0183485334772277
"YOR085W",9656.0615429395,-0.219120389105757,0.0759553664526884,-2.88485724365828,0.00391591186846658,0.0183485334772277
"YGR244C",6301.20206762999,-0.36860306659943,0.127771875606441,-2.88485290561743,0.00391596582573212,0.0183485334772277
"YHR056W-A",21.1000072393069,1.52183535398592,0.527690010335571,2.8839571039409,0.00392712243209786,0.0183784058516902
"YKL179C",5775.04672746828,-0.22544524309599,0.0782699039583256,-2.8803567104928,0.00397225466928187,0.0185771507772653
"YLR242C",1154.02622566983,0.340104405281618,0.118143073393108,2.8787502772165,0.00399254342675435,0.0186595209884437
"YOL101C",4711.03633582244,0.52486972556343,0.182340829575453,2.87850903599316,0.00399559834146622,0.0186612908473168
"YPL004C",18344.0473543188,0.220296063887964,0.0766241318273105,2.87502198895317,0.0040399936128501,0.0188560076722917
"YOR125C",2637.51662141009,-0.331889122930467,0.115491501043886,-2.87371035903631,0.00405680816264737,0.018921821617485
"YKR020W",795.245808439909,-0.405114286392315,0.141154849884469,-2.86999905935849,0.00410473020069524,0.0191325425731604
"YJL100W",1334.68085297424,0.402397795196158,0.14028400949149,2.86845091364863,0.00412487198615074,0.0192007559141716
"YJL023C",1389.03796694208,0.311142624968645,0.108463373791862,2.8686423268164,0.00412237680064879,0.0192007559141716
"YDL099W",2396.51702564784,-0.263221093841088,0.0918627936436752,-2.86537218606796,0.00416519378546396,0.0193755145203737
"YGL051W",83.8009934917065,-0.691506172439963,0.241363055021876,-2.86500422517973,0.00417003678182364,0.0193851109864375
"YOR337W",1159.2388803325,-0.474361831110022,0.165707488266171,-2.8626457142846,0.0042012003370418,0.0195169686543587
"YOR226C",3167.98900451299,0.314256930611926,0.10979207865681,2.86229147363387,0.00420589920653184,0.0195257890593519
"YDL132W",10871.0694388121,0.2096158178328,0.0732411728268656,2.86199428193633,0.00420984501995624,0.0195311040080871
"YDR371W",1378.08722799497,0.297405604384169,0.104007708327075,2.85945733415174,0.00424366499066075,0.0196749175398121
"YML075C",7298.45154570903,0.378931199644556,0.132575393910044,2.85823174624448,0.00426009137717894,0.0197379516100125
"YPL171C",137.513307540272,-0.87535080571987,0.306286853691613,-2.85794442422012,0.00426395064909687,0.0197427143931956
"YPL190C",7633.1131847281,0.458226282834079,0.160352036566441,2.85762683559193,0.00426822014706103,0.0197493690016301
"YMR038C",7158.48425483609,-0.257435679442181,0.0901134574496169,-2.85679505290445,0.00427942058498257,0.019783345084556
"YJR006W",1987.0540524578,-0.335355711687209,0.117394325453956,-2.85666032314945,0.00428123730569268,0.019783345084556
"YHR210C",705.879048307779,0.396899073427288,0.139050294108866,2.85435623110977,0.00431241454871079,0.019914216323285
"YGR176W",28.8178534876385,1.28187537849288,0.449166614688089,2.85389727681127,0.0043186493055796,0.019929809138191
"YIL110W",4597.14255676269,0.278098639448663,0.0975024859385508,2.85222101541011,0.00434149031259568,0.020021965575218
"YOR336W",4633.89266285475,-0.376246674878601,0.131995190646108,-2.85045745255488,0.0043656390778132,0.020120027289882
"YDR393W",2195.82548306176,-0.283279761418132,0.0994417021423751,-2.84870185561132,0.00438979964082095,0.0202180138014825
"YNR072W",31.4964597493207,1.32007160090064,0.463632452243728,2.84723727709786,0.00441004785768108,0.0202978638360463
"YHR122W",2171.59912610196,-0.306588870423157,0.107687806668322,-2.84701564558232,0.00441311933998846,0.0202986023467939
"YOR107W",1041.89837451711,0.687017258202857,0.241366766036723,2.84636227879994,0.00442218531512261,0.0203268940028675
"YDR254W",976.443044804779,0.312467029786055,0.109866411780799,2.8440633012524,0.00445421977062975,0.0204606551123855
"YJR144W",3267.52067024572,-0.232077233591122,0.0816455547281956,-2.84249686787878,0.00447616709267264,0.0205479349158698
"YDR118W",1386.3888396692,0.291825586292919,0.102692707871426,2.84173620836147,0.00448686000852969,0.02058347028913
"YDR302W",1942.71907842986,-0.327089143857432,0.115238828413384,-2.83835880979369,0.00453461760374497,0.0207888813615474
"YBR122C",3705.70215818064,-0.39436541106878,0.139036249648066,-2.83642152364591,0.00456221887000455,0.0209016768597515
"YFL042C",2910.68711055547,-0.385990316568948,0.136117733374227,-2.83570925698379,0.00457240500736816,0.0209345897021525
"YGL020C",1941.69376326403,-0.260785992820412,0.0920330671788379,-2.83361188336421,0.00460251932858254,0.0210586399463294
"YMR308C",24336.401913711,0.348123523576264,0.12289860074415,2.83260770642121,0.00461700090008706,0.0211110473942997
"YDR084C",2766.07836579024,-0.265436445668453,0.0937221547518858,-2.83216328488342,0.00462342321370002,0.0211265596783291
"YNL112W",19974.8142900719,0.440961256810939,0.155738506171448,2.83142087112033,0.00463416984504254,0.0211617985130855
"YOR161W-B",43.6927349350638,-0.900239384044564,0.317988113898591,-2.83104727723144,0.00463958626376985,0.0211726668961173
"YKL078W",2980.18064682959,0.277269965973689,0.0979900678978372,2.8295721385025,0.00466102908853521,0.0212566094403898
"YGL219C",3779.50934910706,-0.238243813682767,0.0843000922217667,-2.82613941934991,0.00471127533823865,0.0214717143356458
"YDR248C",1456.6830428813,-0.360732615061493,0.127717419842889,-2.82445899318391,0.00473605081631838,0.0215705305958119
"YGL142C",3879.16999878204,0.309153445973004,0.109584525541329,2.82114143804373,0.0047853099448501,0.0217806568181722
"YEL041W",489.205279627414,-0.466973235036014,0.165595201549793,-2.81996839682338,0.00480283793453872,0.0218461767237694
